Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for windows-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:23:53 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8342580k(2185872k free), swap 10043876k(2198336k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
2017-11-18T17:28:13.107+0300: 11.757: [GC (Allocation Failure) 2017-11-18T17:28:13.107+0300: 11.757: [DefNew: 149567K->9786K(157248K), 0.0194365 secs] 361925K->223541K(506816K), 0.0194987 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:13.183+0300: 11.833: [GC (Allocation Failure) 2017-11-18T17:28:13.183+0300: 11.833: [DefNew: 149562K->9795K(157248K), 0.0193764 secs] 363317K->224948K(506816K), 0.0194368 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:13.260+0300: 11.910: [GC (Allocation Failure) 2017-11-18T17:28:13.260+0300: 11.910: [DefNew: 149571K->9789K(157248K), 0.0192877 secs] 364724K->226340K(506816K), 0.0193586 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:13.337+0300: 11.987: [GC (Allocation Failure) 2017-11-18T17:28:13.337+0300: 11.987: [DefNew: 149565K->9798K(157248K), 0.0196759 secs] 366116K->227747K(506816K), 0.0197483 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:13.418+0300: 12.068: [GC (Allocation Failure) 2017-11-18T17:28:13.418+0300: 12.068: [DefNew: 149574K->9794K(157248K), 0.0198328 secs] 367523K->229141K(506816K), 0.0199013 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:13.496+0300: 12.146: [GC (Allocation Failure) 2017-11-18T17:28:13.496+0300: 12.146: [DefNew: 149570K->9788K(157248K), 0.0195654 secs] 368917K->230532K(506816K), 0.0196279 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:13.574+0300: 12.224: [GC (Allocation Failure) 2017-11-18T17:28:13.574+0300: 12.224: [DefNew: 149564K->9798K(157248K), 0.0192370 secs] 370308K->231940K(506816K), 0.0192973 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:13.650+0300: 12.300: [GC (Allocation Failure) 2017-11-18T17:28:13.650+0300: 12.300: [DefNew: 149574K->9791K(157248K), 0.0193405 secs] 371716K->233331K(506816K), 0.0194000 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:13.727+0300: 12.377: [GC (Allocation Failure) 2017-11-18T17:28:13.727+0300: 12.377: [DefNew: 149567K->9786K(157248K), 0.0194464 secs] 373107K->234723K(506816K), 0.0195089 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:13.803+0300: 12.453: [GC (Allocation Failure) 2017-11-18T17:28:13.803+0300: 12.453: [DefNew: 149562K->9795K(157248K), 0.0196339 secs] 374499K->236130K(506816K), 0.0196985 secs] [Times: user=0.02 sys=0.02, real=0.02 secs] 
2017-11-18T17:28:13.880+0300: 12.530: [GC (Allocation Failure) 2017-11-18T17:28:13.880+0300: 12.531: [DefNew: 149571K->9788K(157248K), 0.0194359 secs] 375906K->237521K(506816K), 0.0194975 secs] [Times: user=0.02 sys=0.02, real=0.02 secs] 
2017-11-18T17:28:13.958+0300: 12.607: [GC (Allocation Failure) 2017-11-18T17:28:13.958+0300: 12.607: [DefNew: 149564K->9797K(157248K), 0.0194700 secs] 377297K->238928K(506816K), 0.0195316 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.035+0300: 12.684: [GC (Allocation Failure) 2017-11-18T17:28:14.035+0300: 12.684: [DefNew: 149573K->9791K(157248K), 0.0193022 secs] 378704K->240320K(506816K), 0.0193637 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.111+0300: 12.761: [GC (Allocation Failure) 2017-11-18T17:28:14.111+0300: 12.761: [DefNew: 149567K->9784K(157248K), 0.0195681 secs] 380096K->241711K(506816K), 0.0196348 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.188+0300: 12.838: [GC (Allocation Failure) 2017-11-18T17:28:14.188+0300: 12.838: [DefNew: 149560K->9794K(157248K), 0.0192466 secs] 381487K->243118K(506816K), 0.0193076 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.265+0300: 12.914: [GC (Allocation Failure) 2017-11-18T17:28:14.265+0300: 12.914: [DefNew: 149570K->9787K(157248K), 0.0193987 secs] 382894K->244510K(506816K), 0.0194609 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.338+0300: 12.987: [GC (Allocation Failure) 2017-11-18T17:28:14.338+0300: 12.987: [DefNew: 149563K->9267K(157248K), 0.0763519 secs] 384286K->299470K(506816K), 0.0764102 secs] [Times: user=0.05 sys=0.02, real=0.08 secs] 
2017-11-18T17:28:14.472+0300: 13.121: [GC (Allocation Failure) 2017-11-18T17:28:14.472+0300: 13.121: [DefNew: 149043K->9266K(157248K), 0.0228928 secs] 439246K->300867K(506816K), 0.0229544 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.552+0300: 13.202: [GC (Allocation Failure) 2017-11-18T17:28:14.552+0300: 13.202: [DefNew: 149042K->9260K(157248K), 0.0220270 secs] 440643K->302259K(506816K), 0.0220883 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.631+0300: 13.281: [GC (Allocation Failure) 2017-11-18T17:28:14.631+0300: 13.281: [DefNew: 149036K->9269K(157248K), 0.0213965 secs] 442035K->303666K(506816K), 0.0214565 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.710+0300: 13.360: [GC (Allocation Failure) 2017-11-18T17:28:14.710+0300: 13.360: [DefNew: 149045K->9263K(157248K), 0.0206708 secs] 443442K->305057K(506816K), 0.0207318 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.788+0300: 13.438: [GC (Allocation Failure) 2017-11-18T17:28:14.788+0300: 13.438: [DefNew: 149039K->9257K(157248K), 0.0199478 secs] 444833K->306449K(506816K), 0.0200082 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.866+0300: 13.516: [GC (Allocation Failure) 2017-11-18T17:28:14.866+0300: 13.516: [DefNew: 149033K->9266K(157248K), 0.0195735 secs] 446225K->307856K(506816K), 0.0196273 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:14.943+0300: 13.593: [GC (Allocation Failure) 2017-11-18T17:28:14.943+0300: 13.593: [DefNew: 149042K->9786K(157248K), 0.0186634 secs] 447632K->309248K(506816K), 0.0187298 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.019+0300: 13.669: [GC (Allocation Failure) 2017-11-18T17:28:15.019+0300: 13.669: [DefNew: 149562K->9798K(157248K), 0.0193432 secs] 449024K->310655K(506816K), 0.0194018 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.096+0300: 13.746: [GC (Allocation Failure) 2017-11-18T17:28:15.096+0300: 13.746: [DefNew: 149574K->9792K(157248K), 0.0195276 secs] 450431K->312046K(506816K), 0.0195907 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.173+0300: 13.823: [GC (Allocation Failure) 2017-11-18T17:28:15.173+0300: 13.823: [DefNew: 149568K->9786K(157248K), 0.0192460 secs] 451822K->313438K(506816K), 0.0193070 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.250+0300: 13.900: [GC (Allocation Failure) 2017-11-18T17:28:15.250+0300: 13.900: [DefNew: 149562K->9796K(157248K), 0.0202760 secs] 453214K->314845K(506816K), 0.0203285 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.329+0300: 13.980: [GC (Allocation Failure) 2017-11-18T17:28:15.330+0300: 13.980: [DefNew: 149572K->9790K(157248K), 0.0193583 secs] 454621K->316237K(506816K), 0.0194172 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.407+0300: 14.057: [GC (Allocation Failure) 2017-11-18T17:28:15.407+0300: 14.057: [DefNew: 149566K->9790K(157248K), 0.0192732 secs] 456013K->317635K(506816K), 0.0193387 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.484+0300: 14.134: [GC (Allocation Failure) 2017-11-18T17:28:15.484+0300: 14.134: [DefNew: 149566K->9784K(157248K), 0.0194640 secs] 457411K->319027K(506816K), 0.0195267 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.561+0300: 14.211: [GC (Allocation Failure) 2017-11-18T17:28:15.561+0300: 14.211: [DefNew: 149560K->9793K(157248K), 0.0194818 secs] 458803K->320434K(506816K), 0.0195448 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.639+0300: 14.288: [GC (Allocation Failure) 2017-11-18T17:28:15.639+0300: 14.288: [DefNew: 149569K->9787K(157248K), 0.0194730 secs] 460210K->321826K(506816K), 0.0195337 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.716+0300: 14.365: [GC (Allocation Failure) 2017-11-18T17:28:15.716+0300: 14.365: [DefNew: 149563K->9796K(157248K), 0.0191986 secs] 461602K->323233K(506816K), 0.0192608 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.793+0300: 14.442: [GC (Allocation Failure) 2017-11-18T17:28:15.793+0300: 14.442: [DefNew: 149572K->9790K(157248K), 0.0194941 secs] 463009K->324624K(506816K), 0.0195771 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.870+0300: 14.519: [GC (Allocation Failure) 2017-11-18T17:28:15.870+0300: 14.519: [DefNew: 149566K->9784K(157248K), 0.0196152 secs] 464400K->326016K(506816K), 0.0196762 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:15.947+0300: 14.596: [GC (Allocation Failure) 2017-11-18T17:28:15.947+0300: 14.596: [DefNew: 149560K->9795K(157248K), 0.0197299 secs] 465792K->327422K(506816K), 0.0197918 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.024+0300: 14.673: [GC (Allocation Failure) 2017-11-18T17:28:16.024+0300: 14.674: [DefNew: 149571K->9789K(157248K), 0.0193239 secs] 467198K->328814K(506816K), 0.0193834 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.101+0300: 14.750: [GC (Allocation Failure) 2017-11-18T17:28:16.101+0300: 14.750: [DefNew: 149565K->9799K(157248K), 0.0194751 secs] 468590K->330221K(506816K), 0.0195370 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.178+0300: 14.828: [GC (Allocation Failure) 2017-11-18T17:28:16.178+0300: 14.828: [DefNew: 149575K->9793K(157248K), 0.0196058 secs] 469997K->331613K(506816K), 0.0196762 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.255+0300: 14.905: [GC (Allocation Failure) 2017-11-18T17:28:16.255+0300: 14.905: [DefNew: 149569K->9786K(157248K), 0.0195400 secs] 471389K->333005K(506816K), 0.0195995 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.332+0300: 14.982: [GC (Allocation Failure) 2017-11-18T17:28:16.332+0300: 14.982: [DefNew: 149562K->9796K(157248K), 0.0192074 secs] 472781K->334412K(506816K), 0.0192702 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.410+0300: 15.059: [GC (Allocation Failure) 2017-11-18T17:28:16.410+0300: 15.059: [DefNew: 149572K->9797K(157248K), 0.0195174 secs] 474188K->335810K(506816K), 0.0195774 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.488+0300: 15.137: [GC (Allocation Failure) 2017-11-18T17:28:16.488+0300: 15.138: [DefNew: 149573K->9791K(157248K), 0.0191615 secs] 475586K->337202K(506816K), 0.0192210 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.564+0300: 15.214: [GC (Allocation Failure) 2017-11-18T17:28:16.564+0300: 15.214: [DefNew: 149567K->9784K(157248K), 0.0195962 secs] 476978K->338594K(506816K), 0.0196565 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.641+0300: 15.291: [GC (Allocation Failure) 2017-11-18T17:28:16.641+0300: 15.291: [DefNew: 149560K->9793K(157248K), 0.0194003 secs] 478370K->340000K(506816K), 0.0194603 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.718+0300: 15.368: [GC (Allocation Failure) 2017-11-18T17:28:16.718+0300: 15.368: [DefNew: 149569K->9787K(157248K), 0.0191844 secs] 479776K->341392K(506816K), 0.0192493 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.795+0300: 15.445: [GC (Allocation Failure) 2017-11-18T17:28:16.795+0300: 15.445: [DefNew: 149563K->9796K(157248K), 0.0192596 secs] 481168K->342799K(506816K), 0.0193734 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.873+0300: 15.522: [GC (Allocation Failure) 2017-11-18T17:28:16.873+0300: 15.522: [DefNew: 149572K->9790K(157248K), 0.0196321 secs] 482575K->344191K(506816K), 0.0196952 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:16.950+0300: 15.599: [GC (Allocation Failure) 2017-11-18T17:28:16.950+0300: 15.599: [DefNew: 149566K->9799K(157248K), 0.0197510 secs] 483967K->345597K(506816K), 0.0198132 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.027+0300: 15.677: [GC (Allocation Failure) 2017-11-18T17:28:17.027+0300: 15.677: [DefNew: 149575K->9793K(157248K), 0.0193577 secs] 485373K->346989K(506816K), 0.0194199 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.103+0300: 15.753: [GC (Allocation Failure) 2017-11-18T17:28:17.103+0300: 15.753: [DefNew: 149569K->9787K(157248K), 0.0194205 secs] 486765K->348381K(506816K), 0.0194827 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.180+0300: 15.830: [GC (Allocation Failure) 2017-11-18T17:28:17.180+0300: 15.830: [DefNew: 149563K->9796K(157248K), 0.0193532 secs] 488157K->349787K(506816K), 0.0194138 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.256+0300: 15.907: [GC (Allocation Failure) 2017-11-18T17:28:17.256+0300: 15.907: [DefNew: 149572K->9789K(157248K), 0.0192354 secs] 489563K->351179K(506816K), 0.0192988 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.334+0300: 15.983: [GC (Allocation Failure) 2017-11-18T17:28:17.334+0300: 15.983: [DefNew: 149565K->9799K(157248K), 0.0196493 secs] 490955K->352586K(506816K), 0.0197106 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.411+0300: 16.061: [GC (Allocation Failure) 2017-11-18T17:28:17.412+0300: 16.061: [DefNew: 149575K->9792K(157248K), 0.0196321 secs] 492362K->353977K(506816K), 0.0196991 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.490+0300: 16.139: [GC (Allocation Failure) 2017-11-18T17:28:17.490+0300: 16.139: [DefNew: 149568K->9786K(157248K), 0.0198238 secs] 493753K->355369K(506816K), 0.0198730 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.568+0300: 16.217: [GC (Allocation Failure) 2017-11-18T17:28:17.568+0300: 16.217: [DefNew: 149562K->9795K(157248K), 0.0206545 secs] 495145K->356776K(506816K), 0.0207124 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.646+0300: 16.295: [GC (Allocation Failure) 2017-11-18T17:28:17.646+0300: 16.295: [DefNew: 149571K->9789K(157248K), 0.0194504 secs] 496552K->358167K(506816K), 0.0195116 secs] [Times: user=0.03 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:17.722+0300: 16.371: [GC (Allocation Failure) 2017-11-18T17:28:17.722+0300: 16.371: [DefNew: 149565K->149565K(157248K), 0.0000142 secs]2017-11-18T17:28:17.722+0300: 16.371: [Tenured: 348378K->272679K(349568K), 0.5554845 secs] 497943K->272679K(506816K), [Metaspace: 9061K->9061K(1056768K)], 0.5555808 secs] [Times: user=0.56 sys=0.00, real=0.56 secs] 
2017-11-18T17:28:18.335+0300: 16.984: [GC (Allocation Failure) 2017-11-18T17:28:18.335+0300: 16.984: [DefNew: 139776K->1404K(157248K), 0.0034596 secs] 412455K->274084K(506816K), 0.0035094 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2017-11-18T17:28:18.397+0300: 17.047: [GC (Allocation Failure) 2017-11-18T17:28:18.397+0300: 17.047: [DefNew: 141180K->2809K(157248K), 0.0057052 secs] 413860K->275488K(506816K), 0.0057619 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2017-11-18T17:28:18.461+0300: 17.111: [GC (Allocation Failure) 2017-11-18T17:28:18.461+0300: 17.111: [DefNew: 142585K->4200K(157248K), 0.0080657 secs] 415264K->276880K(506816K), 0.0081140 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2017-11-18T17:28:18.528+0300: 17.177: [GC (Allocation Failure) 2017-11-18T17:28:18.528+0300: 17.177: [DefNew: 143976K->5608K(157248K), 0.0100323 secs] 416656K->278287K(506816K), 0.0100942 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-11-18T17:28:18.596+0300: 17.245: [GC (Allocation Failure) 2017-11-18T17:28:18.596+0300: 17.245: [DefNew: 145384K->6999K(157248K), 0.0123174 secs] 418063K->279679K(506816K), 0.0123889 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2017-11-18T17:28:18.665+0300: 17.315: [GC (Allocation Failure) 2017-11-18T17:28:18.665+0300: 17.315: [DefNew: 146775K->8391K(157248K), 0.0148316 secs] 419455K->281070K(506816K), 0.0148896 secs] [Times: user=0.00 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:18.737+0300: 17.387: [GC (Allocation Failure) 2017-11-18T17:28:18.737+0300: 17.387: [DefNew: 148167K->9798K(157248K), 0.0167674 secs] 420846K->282477K(506816K), 0.0168293 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:18.812+0300: 17.461: [GC (Allocation Failure) 2017-11-18T17:28:18.812+0300: 17.461: [DefNew: 149574K->9792K(157248K), 0.0190220 secs] 422253K->283869K(506816K), 0.0190857 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:18.880+0300: 17.529: [GC (Allocation Failure) 2017-11-18T17:28:18.880+0300: 17.529: [DefNew (promotion failed) : 149568K->148765K(157248K), 0.1192448 secs]2017-11-18T17:28:18.999+0300: 17.649: [Tenured: 275476K->311476K(349568K), 0.5167413 secs] 423645K->311476K(506816K), [Metaspace: 9065K->9065K(1056768K)], 0.6360739 secs] [Times: user=0.64 sys=0.00, real=0.64 secs] 
2017-11-18T17:28:19.575+0300: 18.224: [GC (Allocation Failure) 2017-11-18T17:28:19.575+0300: 18.224: [DefNew: 139776K->1412K(157248K), 0.0034786 secs] 451252K->312888K(506816K), 0.0035269 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2017-11-18T17:28:19.635+0300: 18.285: [GC (Allocation Failure) 2017-11-18T17:28:19.635+0300: 18.285: [DefNew: 141188K->2803K(157248K), 0.0057679 secs] 452664K->314279K(506816K), 0.0058244 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-11-18T17:28:19.699+0300: 18.348: [GC (Allocation Failure) 2017-11-18T17:28:19.699+0300: 18.348: [DefNew: 142579K->4210K(157248K), 0.0080225 secs] 454055K->315686K(506816K), 0.0080944 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-11-18T17:28:19.764+0300: 18.413: [GC (Allocation Failure) 2017-11-18T17:28:19.764+0300: 18.414: [DefNew: 143986K->5601K(157248K), 0.0101265 secs] 455462K->317078K(506816K), 0.0101899 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
2017-11-18T17:28:19.832+0300: 18.481: [GC (Allocation Failure) 2017-11-18T17:28:19.832+0300: 18.481: [DefNew: 145377K->6993K(157248K), 0.0122595 secs] 456854K->318469K(506816K), 0.0123210 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2017-11-18T17:28:19.902+0300: 18.551: [GC (Allocation Failure) 2017-11-18T17:28:19.902+0300: 18.551: [DefNew: 146769K->8400K(157248K), 0.0144935 secs] 458245K->319876K(506816K), 0.0145551 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2017-11-18T17:28:19.974+0300: 18.623: [GC (Allocation Failure) 2017-11-18T17:28:19.974+0300: 18.623: [DefNew: 148176K->9791K(157248K), 0.0167632 secs] 459652K->321268K(506816K), 0.0168369 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:20.048+0300: 18.697: [GC (Allocation Failure) 2017-11-18T17:28:20.048+0300: 18.697: [DefNew: 149567K->9796K(157248K), 0.0188545 secs] 461044K->322675K(506816K), 0.0189158 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:20.124+0300: 18.774: [GC (Allocation Failure) 2017-11-18T17:28:20.124+0300: 18.774: [DefNew: 149572K->9790K(157248K), 0.0189921 secs] 462451K->324066K(506816K), 0.0190528 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:20.201+0300: 18.850: [GC (Allocation Failure) 2017-11-18T17:28:20.201+0300: 18.850: [DefNew: 149566K->9799K(157248K), 0.0189375 secs] 463842K->325473K(506816K), 0.0190093 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:20.277+0300: 18.926: [GC (Allocation Failure) 2017-11-18T17:28:20.277+0300: 18.926: [DefNew: 149575K->9793K(157248K), 0.0191530 secs] 465249K->326865K(506816K), 0.0192146 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
2017-11-18T17:28:20.355+0300: 19.005: [GC (Allocation Failure) 2017-11-18T17:28:20.355+0300: 19.005: [DefNew: 149569K->9787K(157248K), 0.0193332 secs] 466641K->328256K(506816K), 0.0193945 secs] [Times: user=0.02 sys=0.00, real=0.02 secs] 
Heap
 def new generation   total 157248K, used 121755K [0x00000000e0000000, 0x00000000eaaa0000, 0x00000000eaaa0000)
  eden space 139776K,  80% used [0x00000000e0000000, 0x00000000e6d57f40, 0x00000000e8880000)
  from space 17472K,  56% used [0x00000000e8880000, 0x00000000e920ecd0, 0x00000000e9990000)
  to   space 17472K,   0% used [0x00000000e9990000, 0x00000000e9990000, 0x00000000eaaa0000)
 tenured generation   total 349568K, used 318469K [0x00000000eaaa0000, 0x0000000100000000, 0x0000000100000000)
   the space 349568K,  91% used [0x00000000eaaa0000, 0x00000000fe1a1658, 0x00000000fe1a1800, 0x0000000100000000)
 Metaspace       used 9112K, capacity 9468K, committed 9728K, reserved 1058816K
  class space    used 1090K, capacity 1189K, committed 1280K, reserved 1048576K
